year_quarter,year,hb,admission_type,simd,stays,average_length_of_stay,winter,post_covid
2022 Q4,2022,S08000031,Elective Inpatients,1,205,3.80487804878049,TRUE,TRUE
2018 Q1,2018,S08000031,Elective Inpatients,2,206,3.46601941747573,TRUE,FALSE
2018 Q2,2018,S08000031,Elective Inpatients,2,219,4.05936073059361,FALSE,FALSE
2018 Q3,2018,S08000031,Elective Inpatients,2,230,3.19565217391304,FALSE,FALSE
2018 Q4,2018,S08000031,Elective Inpatients,2,170,3.77647058823529,TRUE,FALSE
2019 Q1,2019,S08000031,Elective Inpatients,2,205,3.15609756097561,TRUE,FALSE
2019 Q2,2019,S08000031,Elective Inpatients,2,180,3.25555555555556,FALSE,FALSE
2019 Q3,2019,S08000031,Elective Inpatients,2,210,4.08571428571429,FALSE,FALSE
2019 Q4,2019,S08000031,Elective Inpatients,2,190,4.45263157894737,TRUE,FALSE
2020 Q1,2020,S08000031,Elective Inpatients,2,165,3.33333333333333,TRUE,TRUE
2020 Q2,2020,S08000031,Elective Inpatients,2,65,4.03076923076923,FALSE,TRUE
2020 Q3,2020,S08000031,Elective Inpatients,2,135,3.34074074074074,FALSE,TRUE
2020 Q4,2020,S08000031,Elective Inpatients,2,165,2.95757575757576,TRUE,TRUE
2021 Q1,2021,S08000031,Elective Inpatients,2,125,3.728,TRUE,TRUE
2021 Q2,2021,S08000031,Elective Inpatients,2,205,3.17560975609756,FALSE,TRUE
2021 Q3,2021,S08000031,Elective Inpatients,2,130,4.50769230769231,FALSE,TRUE
2021 Q4,2021,S08000031,Elective Inpatients,2,115,3.77391304347826,TRUE,TRUE
2022 Q1,2022,S08000031,Elective Inpatients,2,115,2.74782608695652,TRUE,TRUE
2022 Q2,2022,S08000031,Elective Inpatients,2,125,3.496,FALSE,TRUE
2022 Q3,2022,S08000031,Elective Inpatients,2,155,6.6258064516129,FALSE,TRUE
2022 Q4,2022,S08000031,Elective Inpatients,2,140,4.83571428571429,TRUE,TRUE
2018 Q1,2018,S08000031,Elective Inpatients,3,100,4.48,TRUE,FALSE
2018 Q2,2018,S08000031,Elective Inpatients,3,120,2.94166666666667,FALSE,FALSE
2018 Q3,2018,S08000031,Elective Inpatients,3,105,3.37142857142857,FALSE,FALSE
2018 Q4,2018,S08000031,Elective Inpatients,3,100,4.18,TRUE,FALSE
2019 Q1,2019,S08000031,Elective Inpatients,3,115,3.93913043478261,TRUE,FALSE
2019 Q2,2019,S08000031,Elective Inpatients,3,100,3.1,FALSE,FALSE
2019 Q3,2019,S08000031,Elective Inpatients,3,105,3.31428571428571,FALSE,FALSE
2019 Q4,2019,S08000031,Elective Inpatients,3,110,3.00909090909091,TRUE,FALSE
2020 Q1,2020,S08000031,Elective Inpatients,3,100,3.02,TRUE,TRUE
2020 Q2,2020,S08000031,Elective Inpatients,3,25,5.12,FALSE,TRUE
2020 Q3,2020,S08000031,Elective Inpatients,3,85,2.63529411764706,FALSE,TRUE
2020 Q4,2020,S08000031,Elective Inpatients,3,75,2.61333333333333,TRUE,TRUE
2021 Q1,2021,S08000031,Elective Inpatients,3,85,2.43529411764706,TRUE,TRUE
2021 Q2,2021,S08000031,Elective Inpatients,3,95,2.37894736842105,FALSE,TRUE
2021 Q3,2021,S08000031,Elective Inpatients,3,89,4.9438202247191,FALSE,TRUE
2021 Q4,2021,S08000031,Elective Inpatients,3,80,3.1875,TRUE,TRUE
2022 Q1,2022,S08000031,Elective Inpatients,3,95,2.86315789473684,TRUE,TRUE
2022 Q2,2022,S08000031,Elective Inpatients,3,75,3.48,FALSE,TRUE
2022 Q3,2022,S08000031,Elective Inpatients,3,110,2.09090909090909,FALSE,TRUE
2022 Q4,2022,S08000031,Elective Inpatients,3,90,2.77777777777778,TRUE,TRUE
2018 Q1,2018,S08000031,Elective Inpatients,4,55,8.41818181818182,TRUE,FALSE
2018 Q2,2018,S08000031,Elective Inpatients,4,60,3.81666666666667,FALSE,FALSE
2018 Q3,2018,S08000031,Elective Inpatients,4,54,6.53703703703704,FALSE,FALSE
2018 Q4,2018,S08000031,Elective Inpatients,4,59,3.4406779661017,TRUE,FALSE
2019 Q1,2019,S08000031,Elective Inpatients,4,45,2.2,TRUE,FALSE
2019 Q2,2019,S08000031,Elective Inpatients,4,50,2.78,FALSE,FALSE
2019 Q3,2019,S08000031,Elective Inpatients,4,50,4.22,FALSE,FALSE
2019 Q4,2019,S08000031,Elective Inpatients,4,35,2.94285714285714,TRUE,FALSE
2020 Q1,2020,S08000031,Elective Inpatients,4,53,3.0377358490566,TRUE,TRUE
2020 Q2,2020,S08000031,Elective Inpatients,4,20,4.15,FALSE,TRUE
2020 Q3,2020,S08000031,Elective Inpatients,4,30,2.23333333333333,FALSE,TRUE
2020 Q4,2020,S08000031,Elective Inpatients,4,25,4.6,TRUE,TRUE
2021 Q1,2021,S08000031,Elective Inpatients,4,40,2.55,TRUE,TRUE
2021 Q2,2021,S08000031,Elective Inpatients,4,40,2.475,FALSE,TRUE
2021 Q3,2021,S08000031,Elective Inpatients,4,52,2.63461538461538,FALSE,TRUE
2021 Q4,2021,S08000031,Elective Inpatients,4,45,3.42222222222222,TRUE,TRUE
2022 Q1,2022,S08000031,Elective Inpatients,4,35,2.88571428571429,TRUE,TRUE
2022 Q2,2022,S08000031,Elective Inpatients,4,35,2.4,FALSE,TRUE
2022 Q3,2022,S08000031,Elective Inpatients,4,30,0.766666666666667,FALSE,TRUE
2022 Q4,2022,S08000031,Elective Inpatients,4,55,3.03636363636364,TRUE,TRUE
2018 Q1,2018,S08000031,Elective Inpatients,5,45,5.13333333333333,TRUE,FALSE
2018 Q2,2018,S08000031,Elective Inpatients,5,25,3.52,FALSE,FALSE
2018 Q3,2018,S08000031,Elective Inpatients,5,25,2.92,FALSE,FALSE
2018 Q4,2018,S08000031,Elective Inpatients,5,30,3.33333333333333,TRUE,FALSE
2019 Q1,2019,S08000031,Elective Inpatients,5,25,2.16,TRUE,FALSE
2019 Q2,2019,S08000031,Elective Inpatients,5,35,4,FALSE,FALSE
2019 Q3,2019,S08000031,Elective Inpatients,5,30,4.06666666666667,FALSE,FALSE
2019 Q4,2019,S08000031,Elective Inpatients,5,32,2.4375,TRUE,FALSE
2020 Q1,2020,S08000031,Elective Inpatients,5,25,2.48,TRUE,TRUE
2020 Q2,2020,S08000031,Elective Inpatients,5,10,2.1,FALSE,TRUE
2020 Q3,2020,S08000031,Elective Inpatients,5,25,1.96,FALSE,TRUE
2020 Q4,2020,S08000031,Elective Inpatients,5,35,2.74285714285714,TRUE,TRUE
2021 Q1,2021,S08000031,Elective Inpatients,5,20,3.05,TRUE,TRUE
2021 Q2,2021,S08000031,Elective Inpatients,5,25,1.88,FALSE,TRUE
2021 Q3,2021,S08000031,Elective Inpatients,5,15,7.26666666666667,FALSE,TRUE
2021 Q4,2021,S08000031,Elective Inpatients,5,20,1.45,TRUE,TRUE
2022 Q1,2022,S08000031,Elective Inpatients,5,24,2.70833333333333,TRUE,TRUE
2022 Q2,2022,S08000031,Elective Inpatients,5,20,1.4,FALSE,TRUE
2022 Q3,2022,S08000031,Elective Inpatients,5,30,1.9,FALSE,TRUE
2022 Q4,2022,S08000031,Elective Inpatients,5,32,3.9375,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,1,60,5.06666666666667,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,1,95,2.83157894736842,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,1,95,2.67368421052632,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,1,70,6.17142857142857,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,1,83,2.49397590361446,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,1,70,1.78571428571429,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,1,75,2.54666666666667,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,1,80,3.825,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,1,70,4.2,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,1,16,7.1875,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,1,35,2.94285714285714,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,1,49,2.55102040816327,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,1,45,6.26666666666667,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,1,45,3.8,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,1,50,3.12,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,1,41,4.04878048780488,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,1,50,3.44,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,1,35,4.22857142857143,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,1,55,3.67272727272727,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,1,45,4.13333333333333,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,2,115,3.54782608695652,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,2,135,3.48148148148148,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,2,130,4.16153846153846,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,2,140,5.27857142857143,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,2,115,4.03478260869565,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,2,140,3.33571428571429,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,2,105,4.44761904761905,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,2,114,4.91228070175439,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,2,110,3.53636363636364,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,2,25,4.76,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,2,70,5.27142857142857,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,2,105,3.26666666666667,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,2,75,3.66666666666667,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,2,100,3.67,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,2,95,2.76842105263158,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,2,85,4.57647058823529,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,2,65,2.56923076923077,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,2,90,3.26666666666667,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,2,110,3.95454545454545,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,2,105,3.74285714285714,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,3,313,4.88178913738019,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,3,340,3.67058823529412,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,3,380,3.77631578947368,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,3,375,4.08533333333333,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,3,355,3.69577464788732,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,3,315,3.70793650793651,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,3,335,2.91044776119403,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,3,305,3.43934426229508,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,3,305,4.38032786885246,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,3,80,5.8,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,3,175,4.52,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,3,250,4.532,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,3,205,4.26341463414634,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,3,270,3.31481481481481,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,3,245,3.49795918367347,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,3,235,4.79148936170213,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,3,225,3.71555555555556,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,3,235,3.38723404255319,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,3,285,4.1859649122807,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,3,240,3.24166666666667,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,4,150,3.03333333333333,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,4,165,3.88484848484848,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,4,160,3.9,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,4,160,3.725,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,4,175,2.81714285714286,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,4,146,3.21232876712329,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,4,140,3.87857142857143,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,4,139,3.47482014388489,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,4,145,3.4,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,4,50,5.6,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,4,95,2.54736842105263,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,4,125,2.808,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,4,105,4.57142857142857,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,4,120,4.1,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,4,125,5.96,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,4,105,2.92380952380952,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,4,100,4.67,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,4,115,4.75652173913043,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,4,130,3.06153846153846,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,4,145,4.58620689655172,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,5,50,2.36,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,5,50,3.5,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,5,60,3.75,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,5,50,3.18,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,5,60,3.01666666666667,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,5,60,2.43333333333333,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,5,50,3.18,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,5,55,3.69090909090909,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,5,55,2.6,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,5,17,7.29411764705882,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,5,40,2.65,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,5,30,4.9,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,5,45,2.88888888888889,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,5,50,8.64,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,5,45,2.68888888888889,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,5,32,2.71875,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,5,45,3.75555555555556,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,5,35,4.65714285714286,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,5,40,2.925,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,5,50,1.98,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,1,130,4.60769230769231,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,1,160,2.85,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,1,185,3.92432432432432,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,1,175,3.94285714285714,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,1,150,3.06666666666667,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,1,175,4.86285714285714,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,1,160,7.49375,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,1,130,4.76923076923077,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,1,135,4.57777777777778,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,1,65,3.56923076923077,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,1,80,5.8,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,1,110,4.39090909090909,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,1,95,3.8,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,1,105,3.75238095238095,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,1,110,5.03636363636364,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,1,90,5.41111111111111,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,1,85,3.78823529411765,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,1,75,3.56,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,1,115,3.7304347826087,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,1,130,4.66153846153846,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,2,235,3.39574468085106,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,2,310,3.49354838709677,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,2,320,3.775,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,2,330,3.88787878787879,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,2,270,3.52962962962963,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,2,285,3.58947368421053,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,2,240,4.375,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,2,256,3.73046875,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,2,215,3.13023255813953,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,2,70,4.18571428571429,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,2,160,3.1125,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,2,165,5.11515151515152,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,2,115,5.96521739130435,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,2,150,4.29333333333333,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,2,165,5.03030303030303,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,2,150,4.07333333333333,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,2,105,4.17142857142857,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,2,140,3.94285714285714,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,2,180,3.92777777777778,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,2,205,3.00975609756098,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,3,450,3.28444444444444,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,3,620,3.57741935483871,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,3,585,3.20683760683761,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,3,540,4.47407407407407,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,3,565,4.01769911504425,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,3,630,3.48888888888889,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,3,630,3.7031746031746,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,3,545,3.66238532110092,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,3,415,3.35903614457831,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,3,155,5.45161290322581,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,3,305,3.82622950819672,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,3,365,10.358904109589,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,3,235,4.40425531914894,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,3,345,3.76521739130435,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,3,345,4.67536231884058,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,3,370,4.95405405405405,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,3,270,3.85185185185185,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,3,370,4.44054054054054,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,3,390,3.54102564102564,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,3,481,4.82744282744283,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,4,350,3.12285714285714,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,4,470,3.83191489361702,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,4,500,3.42,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,4,440,3.48636363636364,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,4,430,3.41162790697674,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,4,525,3.84761904761905,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,4,500,4.02,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,4,430,3.48837209302326,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,4,375,4.488,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,4,145,6.24137931034483,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,4,200,4.74,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,4,240,4.74166666666667,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,4,185,4.92432432432432,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,4,295,5.58305084745763,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,4,265,3.89433962264151,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,4,245,4.7469387755102,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,4,230,4.40869565217391,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,4,290,3.32413793103448,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,4,335,3.49253731343284,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,4,365,4.5013698630137,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,5,75,3.46666666666667,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,5,115,3.39130434782609,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,5,125,3.376,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,5,105,3.20952380952381,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,5,105,3.44761904761905,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,5,120,3.49166666666667,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,5,105,3.57142857142857,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,5,115,4.30434782608696,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,5,80,4.475,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,5,30,1.9,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,5,50,3.7,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,5,60,3.58333333333333,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,5,55,2.69090909090909,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,5,73,3.47945205479452,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,5,45,4.8,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,5,55,8.30909090909091,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,5,45,4.93333333333333,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,5,60,5.1,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,5,85,4.82352941176471,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,5,90,3.14444444444444,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,1,191,4.72774869109948,TRUE,FALSE
2018 Q2,2018,S08000022,Elective Inpatients,1,254,2.85433070866142,FALSE,FALSE
2018 Q3,2018,S08000022,Elective Inpatients,1,281,3.48754448398576,FALSE,FALSE
2018 Q4,2018,S08000022,Elective Inpatients,1,246,4.5609756097561,TRUE,FALSE
2019 Q1,2019,S08000022,Elective Inpatients,1,234,2.85042735042735,TRUE,FALSE
2019 Q2,2019,S08000022,Elective Inpatients,1,247,3.95141700404858,FALSE,FALSE
2019 Q3,2019,S08000022,Elective Inpatients,1,237,5.86497890295359,FALSE,FALSE
2019 Q4,2019,S08000022,Elective Inpatients,1,210,4.40952380952381,TRUE,FALSE
2020 Q1,2020,S08000022,Elective Inpatients,1,205,4.44878048780488,TRUE,TRUE
2020 Q2,2020,S08000022,Elective Inpatients,1,81,4.28395061728395,FALSE,TRUE
2020 Q3,2020,S08000022,Elective Inpatients,1,118,4.80508474576271,FALSE,TRUE
2020 Q4,2020,S08000022,Elective Inpatients,1,161,3.77639751552795,TRUE,TRUE
2021 Q1,2021,S08000022,Elective Inpatients,1,137,4.69343065693431,TRUE,TRUE
2021 Q2,2021,S08000022,Elective Inpatients,1,154,3.66883116883117,FALSE,TRUE
2021 Q3,2021,S08000022,Elective Inpatients,1,161,4.40993788819876,FALSE,TRUE
2021 Q4,2021,S08000022,Elective Inpatients,1,129,5.06201550387597,TRUE,TRUE
2022 Q1,2022,S08000022,Elective Inpatients,1,133,3.71428571428571,TRUE,TRUE
2022 Q2,2022,S08000022,Elective Inpatients,1,110,3.77272727272727,FALSE,TRUE
2022 Q3,2022,S08000022,Elective Inpatients,1,168,3.75595238095238,FALSE,TRUE
2022 Q4,2022,S08000022,Elective Inpatients,1,174,4.55172413793103,TRUE,TRUE
2018 Q1,2018,S08000022,Elective Inpatients,2,350,3.44571428571429,TRUE,FALSE
