id,quarter,quarter_qf,hb,hbqf,specialty_name,specialty_name_qf,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,quarter_date,year_quarter,year,season,covid
6439,Q3,NA,S08000029,NA,Surgery Grouping,d,18839,11924,204.7717391304348,129.6086956521739,63.29423005467382,2022-09-30,2022 Q3,2022,summer,TRUE
6442,Q4,p,S08000029,NA,Surgery Grouping,d,18403,11670,200.0326086956522,126.84782608695652,63.41357387382491,2022-12-31,2022 Q4,2022,winter,TRUE
6448,Q1,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4617,4041,51.3,44.9,87.5243664717349,2018-03-31,2018 Q1,2018,winter,FALSE
6451,Q2,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4678,4026,51.40659340659341,44.24175824175824,86.0624198375374,2018-06-30,2018 Q2,2018,summer,FALSE
6454,Q3,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5140,4148,55.869565217391305,45.08695652173913,80.70038910505836,2018-09-30,2018 Q3,2018,summer,FALSE
6457,Q4,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4900,3902,53.26086956521739,42.41304347826087,79.63265306122449,2018-12-31,2018 Q4,2018,winter,FALSE
6460,Q1,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4840,3772,53.77777777777778,41.91111111111111,77.93388429752066,2019-03-31,2019 Q1,2019,winter,FALSE
6463,Q2,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5189,4177,57.02197802197802,45.9010989010989,80.4972056272885,2019-06-30,2019 Q2,2019,summer,FALSE
6466,Q3,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5390,4109,58.58695652173913,44.66304347826087,76.23376623376623,2019-09-30,2019 Q3,2019,summer,FALSE
6469,Q4,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5447,4185,59.20652173913044,45.48913043478261,76.83128327519736,2019-12-31,2019 Q4,2019,winter,FALSE
6472,Q1,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4988,4071,54.81318681318681,44.73626373626374,81.6158781074579,2020-03-31,2020 Q1,2020,winter,TRUE
6474,Q2,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5171,3025,56.824175824175825,33.24175824175824,58.49932314832721,2020-06-30,2020 Q2,2020,summer,TRUE
6477,Q3,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4802,3269,52.19565217391305,35.53260869565217,68.07580174927112,2020-09-30,2020 Q3,2020,summer,TRUE
6480,Q4,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4595,3673,49.94565217391305,39.92391304347826,79.93471164309031,2020-12-31,2020 Q4,2020,winter,TRUE
6483,Q1,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4223,3350,46.922222222222224,37.22222222222222,79.32749230404926,2021-03-31,2021 Q1,2021,winter,TRUE
6486,Q2,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4534,3524,49.824175824175825,38.72527472527472,77.7238641376268,2021-06-30,2021 Q2,2021,summer,TRUE
6489,Q3,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5411,4441,58.81521739130435,48.27173913043478,82.07355387174275,2021-09-30,2021 Q3,2021,summer,TRUE
6492,Q4,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4580,3680,49.78260869565217,40,80.34934497816593,2021-12-31,2021 Q4,2021,winter,TRUE
6495,Q1,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4816,4102,53.51111111111111,45.577777777777776,85.17441860465115,2022-03-31,2022 Q1,2022,winter,TRUE
6498,Q2,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,4813,4087,52.89010989010989,44.91208791208791,84.91585289840017,2022-06-30,2022 Q2,2022,summer,TRUE
6501,Q3,NA,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5066,4325,55.06521739130435,47.01086956521739,85.37307540465851,2022-09-30,2022 Q3,2022,summer,TRUE
6504,Q4,p,S08000029,NA,Trauma and Orthopaedic Surgery,NA,5037,4343,54.75,47.20652173913044,86.2219575143935,2022-12-31,2022 Q4,2022,winter,TRUE
6510,Q1,NA,S08000029,NA,Urology,NA,1569,1398,17.433333333333334,15.533333333333331,89.10133843212236,2018-03-31,2018 Q1,2018,winter,FALSE
6513,Q2,NA,S08000029,NA,Urology,NA,1910,1537,20.98901098901099,16.89010989010989,80.47120418848168,2018-06-30,2018 Q2,2018,summer,FALSE
6516,Q3,NA,S08000029,NA,Urology,NA,1942,1619,21.10869565217391,17.597826086956523,83.3676622039135,2018-09-30,2018 Q3,2018,summer,FALSE
6519,Q4,NA,S08000029,NA,Urology,NA,1724,1549,18.73913043478261,16.83695652173913,89.84918793503479,2018-12-31,2018 Q4,2018,winter,FALSE
6522,Q1,NA,S08000029,NA,Urology,NA,1656,1526,18.4,16.955555555555556,92.14975845410628,2019-03-31,2019 Q1,2019,winter,FALSE
6525,Q2,NA,S08000029,NA,Urology,NA,1698,1557,18.65934065934066,17.10989010989011,91.69611307420494,2019-06-30,2019 Q2,2019,summer,FALSE
6528,Q3,NA,S08000029,NA,Urology,NA,2008,1529,21.82608695652174,16.619565217391305,76.14541832669323,2019-09-30,2019 Q3,2019,summer,FALSE
6531,Q4,NA,S08000029,NA,Urology,NA,1988,1537,21.60869565217391,16.706521739130434,77.31388329979877,2019-12-31,2019 Q4,2019,winter,FALSE
6534,Q1,NA,S08000029,NA,Urology,NA,1833,1366,20.142857142857142,15.010989010989013,74.52264048008729,2020-03-31,2020 Q1,2020,winter,TRUE
6536,Q2,NA,S08000029,NA,Urology,NA,2744,947,30.153846153846153,10.406593406593409,34.511661807580175,2020-06-30,2020 Q2,2020,summer,TRUE
6539,Q3,NA,S08000029,NA,Urology,NA,3968,1571,43.130434782608695,17.07608695652174,39.59173387096774,2020-09-30,2020 Q3,2020,summer,TRUE
6542,Q4,NA,S08000029,NA,Urology,NA,3857,1275,41.92391304347826,13.858695652173912,33.05677988073633,2020-12-31,2020 Q4,2020,winter,TRUE
6545,Q1,NA,S08000029,NA,Urology,NA,3837,1315,42.63333333333333,14.61111111111111,34.271566327860306,2021-03-31,2021 Q1,2021,winter,TRUE
6548,Q2,NA,S08000029,NA,Urology,NA,4208,1648,46.24175824175824,18.10989010989011,39.163498098859314,2021-06-30,2021 Q2,2021,summer,TRUE
6551,Q3,NA,S08000029,NA,Urology,NA,4357,1447,47.358695652173914,15.728260869565217,33.21092494835896,2021-09-30,2021 Q3,2021,summer,TRUE
6554,Q4,NA,S08000029,NA,Urology,NA,4520,1682,49.130434782608695,18.282608695652176,37.21238938053097,2021-12-31,2021 Q4,2021,winter,TRUE
6557,Q1,NA,S08000029,NA,Urology,NA,4080,1439,45.333333333333336,15.988888888888887,35.26960784313725,2022-03-31,2022 Q1,2022,winter,TRUE
6560,Q2,NA,S08000029,NA,Urology,NA,4364,1816,47.95604395604395,19.956043956043956,41.61319890009166,2022-06-30,2022 Q2,2022,summer,TRUE
6563,Q3,NA,S08000029,NA,Urology,NA,4475,1730,48.641304347826086,18.804347826086957,38.659217877094974,2022-09-30,2022 Q3,2022,summer,TRUE
6566,Q4,p,S08000029,NA,Urology,NA,4223,1593,45.90217391304348,17.315217391304348,37.72199857920909,2022-12-31,2022 Q4,2022,winter,TRUE
6572,Q1,NA,S08000029,NA,Women and Newborn Grouping,d,5934,2787,65.93333333333334,30.966666666666665,46.96663296258847,2018-03-31,2018 Q1,2018,winter,FALSE
6575,Q2,NA,S08000029,NA,Women and Newborn Grouping,d,5979,2705,65.7032967032967,29.725274725274726,45.24167921057033,2018-06-30,2018 Q2,2018,summer,FALSE
6578,Q3,NA,S08000029,NA,Women and Newborn Grouping,d,6097,2784,66.27173913043478,30.26086956521739,45.66180088568148,2018-09-30,2018 Q3,2018,summer,FALSE
6581,Q4,NA,S08000029,NA,Women and Newborn Grouping,d,6299,2835,68.46739130434783,30.815217391304348,45.0071439911097,2018-12-31,2018 Q4,2018,winter,FALSE
6584,Q1,NA,S08000029,NA,Women and Newborn Grouping,d,6287,2771,69.85555555555555,30.788888888888888,44.07507555272785,2019-03-31,2019 Q1,2019,winter,FALSE
6587,Q2,NA,S08000029,NA,Women and Newborn Grouping,d,6124,2502,67.2967032967033,27.494505494505493,40.855649902024815,2019-06-30,2019 Q2,2019,summer,FALSE
6590,Q3,NA,S08000029,NA,Women and Newborn Grouping,d,6172,2635,67.08695652173913,28.64130434782609,42.692806221646144,2019-09-30,2019 Q3,2019,summer,FALSE
6593,Q4,NA,S08000029,NA,Women and Newborn Grouping,d,6063,2396,65.90217391304348,26.043478260869566,39.518390235856835,2019-12-31,2019 Q4,2019,winter,FALSE
6596,Q1,NA,S08000029,NA,Women and Newborn Grouping,d,5792,2343,63.64835164835165,25.747252747252748,40.45234806629834,2020-03-31,2020 Q1,2020,winter,TRUE
6598,Q2,NA,S08000029,NA,Women and Newborn Grouping,d,6655,1924,73.13186813186813,21.142857142857142,28.910593538692712,2020-06-30,2020 Q2,2020,summer,TRUE
6601,Q3,NA,S08000029,NA,Women and Newborn Grouping,d,6290,2211,68.3695652173913,24.032608695652176,35.15103338632751,2020-09-30,2020 Q3,2020,summer,TRUE
6604,Q4,NA,S08000029,NA,Women and Newborn Grouping,d,5680,2084,61.73913043478261,22.652173913043477,36.69014084507042,2020-12-31,2020 Q4,2020,winter,TRUE
6607,Q1,NA,S08000029,NA,Women and Newborn Grouping,d,5527,1849,61.41111111111111,20.544444444444444,33.45395332006513,2021-03-31,2021 Q1,2021,winter,TRUE
6610,Q2,NA,S08000029,NA,Women and Newborn Grouping,d,5804,2202,63.78021978021978,24.197802197802197,37.93935217091661,2021-06-30,2021 Q2,2021,summer,TRUE
6613,Q3,NA,S08000029,NA,Women and Newborn Grouping,d,5445,2372,59.18478260869565,25.782608695652176,43.56290174471994,2021-09-30,2021 Q3,2021,summer,TRUE
6616,Q4,NA,S08000029,NA,Women and Newborn Grouping,d,5357,2182,58.22826086956522,23.717391304347824,40.73175284674257,2021-12-31,2021 Q4,2021,winter,TRUE
6619,Q1,NA,S08000029,NA,Women and Newborn Grouping,d,5254,2016,58.37777777777778,22.4,38.37076513132851,2022-03-31,2022 Q1,2022,winter,TRUE
6622,Q2,NA,S08000029,NA,Women and Newborn Grouping,d,5301,1989,58.252747252747255,21.857142857142858,37.521222410865875,2022-06-30,2022 Q2,2022,summer,TRUE
6625,Q3,NA,S08000029,NA,Women and Newborn Grouping,d,5331,2054,57.94565217391305,22.32608695652174,38.529356593509654,2022-09-30,2022 Q3,2022,summer,TRUE
6628,Q4,p,S08000029,NA,Women and Newborn Grouping,d,5364,2291,58.30434782608695,24.902173913043477,42.71066368381805,2022-12-31,2022 Q4,2022,winter,TRUE
6632,Q1,NA,S08000019,NA,Accident & Emergency,NA,84,84,0.9333333333333332,0.9333333333333332,100,2018-03-31,2018 Q1,2018,winter,FALSE
6634,Q2,NA,S08000019,NA,Accident & Emergency,NA,189,180,2.076923076923077,1.978021978021978,95.23809523809524,2018-06-30,2018 Q2,2018,summer,FALSE
6636,Q3,NA,S08000019,NA,Accident & Emergency,NA,153,153,1.6630434782608696,1.6630434782608696,100,2018-09-30,2018 Q3,2018,summer,FALSE
6638,Q4,NA,S08000019,NA,Accident & Emergency,NA,95,95,1.0326086956521738,1.0326086956521738,100,2018-12-31,2018 Q4,2018,winter,FALSE
6640,Q1,NA,S08000019,NA,Accident & Emergency,NA,142,141,1.5777777777777775,1.5666666666666669,99.29577464788731,2019-03-31,2019 Q1,2019,winter,FALSE
6642,Q2,NA,S08000019,NA,Accident & Emergency,NA,96,96,1.054945054945055,1.054945054945055,100,2019-06-30,2019 Q2,2019,summer,FALSE
6644,Q3,NA,S08000019,NA,Accident & Emergency,NA,65,65,0.7065217391304348,0.7065217391304348,100,2019-09-30,2019 Q3,2019,summer,FALSE
6646,Q4,NA,S08000019,NA,Accident & Emergency,NA,53,53,0.5760869565217391,0.5760869565217391,100,2019-12-31,2019 Q4,2019,winter,FALSE
6648,Q1,NA,S08000019,NA,Accident & Emergency,NA,76,76,0.8351648351648352,0.8351648351648352,100,2020-03-31,2020 Q1,2020,winter,TRUE
6650,Q2,NA,S08000019,NA,Accident & Emergency,NA,51,51,0.5604395604395604,0.5604395604395604,100,2020-06-30,2020 Q2,2020,summer,TRUE
6652,Q3,NA,S08000019,NA,Accident & Emergency,NA,73,73,0.7934782608695652,0.7934782608695652,100,2020-09-30,2020 Q3,2020,summer,TRUE
6654,Q4,NA,S08000019,NA,Accident & Emergency,NA,45,45,0.4891304347826087,0.4891304347826087,100,2020-12-31,2020 Q4,2020,winter,TRUE
6656,Q1,NA,S08000019,NA,Accident & Emergency,NA,31,31,0.34444444444444444,0.34444444444444444,100,2021-03-31,2021 Q1,2021,winter,TRUE
6658,Q2,NA,S08000019,NA,Accident & Emergency,NA,55,55,0.6043956043956044,0.6043956043956044,100,2021-06-30,2021 Q2,2021,summer,TRUE
6660,Q3,NA,S08000019,NA,Accident & Emergency,NA,48,48,0.5217391304347826,0.5217391304347826,100,2021-09-30,2021 Q3,2021,summer,TRUE
6662,Q4,NA,S08000019,NA,Accident & Emergency,NA,41,41,0.44565217391304346,0.44565217391304346,100,2021-12-31,2021 Q4,2021,winter,TRUE
6664,Q1,NA,S08000019,NA,Accident & Emergency,NA,36,36,0.4,0.4,100,2022-03-31,2022 Q1,2022,winter,TRUE
6666,Q2,NA,S08000019,NA,Accident & Emergency,NA,65,65,0.7142857142857143,0.7142857142857143,100,2022-06-30,2022 Q2,2022,summer,TRUE
6668,Q3,NA,S08000019,NA,Accident & Emergency,NA,54,54,0.5869565217391305,0.5869565217391305,100,2022-09-30,2022 Q3,2022,summer,TRUE
6670,Q4,p,S08000019,NA,Accident & Emergency,NA,29,29,0.31521739130434784,0.31521739130434784,100,2022-12-31,2022 Q4,2022,winter,TRUE
6674,Q1,NA,S08000019,NA,All Acute,d,57956,53857,643.9555555555555,598.4111111111112,92.92739319483746,2018-03-31,2018 Q1,2018,winter,FALSE
6676,Q2,NA,S08000019,NA,All Acute,d,61709,50963,678.1208791208791,560.032967032967,82.5860085238782,2018-06-30,2018 Q2,2018,summer,FALSE
6678,Q3,NA,S08000019,NA,All Acute,d,56539,51694,614.554347826087,561.8913043478261,91.4306938573374,2018-09-30,2018 Q3,2018,summer,FALSE
6680,Q4,NA,S08000019,NA,All Acute,d,58546,53467,636.3695652173913,581.1630434782609,91.32477026611554,2018-12-31,2018 Q4,2018,winter,FALSE
6682,Q1,NA,S08000019,NA,All Acute,d,58485,52507,649.8333333333334,583.4111111111112,89.77857570317175,2019-03-31,2019 Q1,2019,winter,FALSE
6684,Q2,NA,S08000019,NA,All Acute,d,66072,51133,726.065934065934,561.9010989010989,77.38981716914881,2019-06-30,2019 Q2,2019,summer,FALSE
6686,Q3,NA,S08000019,NA,All Acute,d,70847,48976,770.0760869565217,532.3478260869565,69.12925035640181,2019-09-30,2019 Q3,2019,summer,FALSE
6688,Q4,NA,S08000019,NA,All Acute,d,71311,51645,775.1195652173913,561.3586956521739,72.42220695264405,2019-12-31,2019 Q4,2019,winter,FALSE
6690,Q1,NA,S08000019,NA,All Acute,d,70464,51529,774.3296703296703,566.2527472527472,73.1281221616712,2020-03-31,2020 Q1,2020,winter,TRUE
6692,Q2,NA,S08000019,NA,All Acute,d,70658,37603,776.4615384615385,413.2197802197802,53.218319227829824,2020-06-30,2020 Q2,2020,summer,TRUE
6694,Q3,NA,S08000019,NA,All Acute,d,63967,45772,695.2934782608696,497.5217391304348,71.55564587990682,2020-09-30,2020 Q3,2020,summer,TRUE
6696,Q4,NA,S08000019,NA,All Acute,d,64137,49161,697.1413043478261,534.3586956521739,76.6499836287946,2020-12-31,2020 Q4,2020,winter,TRUE
6698,Q1,NA,S08000019,NA,All Acute,d,64250,49672,713.8888888888889,551.9111111111112,77.31050583657589,2021-03-31,2021 Q1,2021,winter,TRUE
6700,Q2,NA,S08000019,NA,All Acute,d,64570,48336,709.5604395604396,531.1648351648352,74.85829332507356,2021-06-30,2021 Q2,2021,summer,TRUE
6702,Q3,NA,S08000019,NA,All Acute,d,66874,49704,726.8913043478261,540.2608695652174,74.32484971737895,2021-09-30,2021 Q3,2021,summer,TRUE
6704,Q4,NA,S08000019,NA,All Acute,d,70316,55066,764.304347826087,598.5434782608696,78.31219068206383,2021-12-31,2021 Q4,2021,winter,TRUE
6706,Q1,NA,S08000019,NA,All Acute,d,68904,53022,765.6,589.1333333333333,76.95053988157437,2022-03-31,2022 Q1,2022,winter,TRUE
6708,Q2,NA,S08000019,NA,All Acute,d,71651,55543,787.3736263736264,610.3626373626373,77.51880643675594,2022-06-30,2022 Q2,2022,summer,TRUE
6710,Q3,NA,S08000019,NA,All Acute,d,72195,56740,784.7282608695652,616.7391304347826,78.59270032550731,2022-09-30,2022 Q3,2022,summer,TRUE
6712,Q4,p,S08000019,NA,All Acute,d,74418,58522,808.8913043478261,636.1086956521739,78.63957644655862,2022-12-31,2022 Q4,2022,winter,TRUE
6716,Q1,NA,S08000019,NA,All Specialties,d,96593,85107,1073.2555555555557,945.6333333333332,88.10886917271439,2018-03-31,2018 Q1,2018,winter,FALSE
6718,Q2,NA,S08000019,NA,All Specialties,d,105128,83252,1155.2527472527472,914.8571428571428,79.19108134845142,2018-06-30,2018 Q2,2018,summer,FALSE
6720,Q3,NA,S08000019,NA,All Specialties,d,95620,82126,1039.3478260869565,892.6739130434783,85.88788956285296,2018-09-30,2018 Q3,2018,summer,FALSE
6722,Q4,NA,S08000019,NA,All Specialties,d,97356,84592,1058.2173913043478,919.4782608695652,86.88935453387569,2018-12-31,2018 Q4,2018,winter,FALSE
6724,Q1,NA,S08000019,NA,All Specialties,d,93885,80825,1043.1666666666667,898.0555555555555,86.08936464823987,2019-03-31,2019 Q1,2019,winter,FALSE
6726,Q2,NA,S08000019,NA,All Specialties,d,108697,77293,1194.4725274725274,849.3736263736264,71.10867825238968,2019-06-30,2019 Q2,2019,summer,FALSE
6728,Q3,NA,S08000019,NA,All Specialties,d,115878,72461,1259.5434782608695,787.6195652173913,62.532145877560886,2019-09-30,2019 Q3,2019,summer,FALSE
6730,Q4,NA,S08000019,NA,All Specialties,d,116196,75205,1263,817.445652173913,64.72253778099073,2019-12-31,2019 Q4,2019,winter,FALSE
6732,Q1,NA,S08000019,NA,All Specialties,d,115076,74682,1264.571428571429,820.6813186813187,64.89798046508393,2020-03-31,2020 Q1,2020,winter,TRUE
6734,Q2,NA,S08000019,NA,All Specialties,d,109816,57076,1206.7692307692307,627.2087912087912,51.97421140817367,2020-06-30,2020 Q2,2020,summer,TRUE
6736,Q3,NA,S08000019,NA,All Specialties,d,99393,66050,1080.358695652174,717.9347826086956,66.45337196784482,2020-09-30,2020 Q3,2020,summer,TRUE
6738,Q4,NA,S08000019,NA,All Specialties,d,99819,70565,1084.9891304347825,767.0108695652174,70.69295424718742,2020-12-31,2020 Q4,2020,winter,TRUE
6740,Q1,NA,S08000019,NA,All Specialties,d,98881,68486,1098.6777777777777,760.9555555555555,69.2610309361758,2021-03-31,2021 Q1,2021,winter,TRUE
6742,Q2,NA,S08000019,NA,All Specialties,d,99964,68278,1098.5054945054944,750.3076923076923,68.30258893201552,2021-06-30,2021 Q2,2021,summer,TRUE
6744,Q3,NA,S08000019,NA,All Specialties,d,101310,69862,1101.195652173913,759.3695652173913,68.95864179251802,2021-09-30,2021 Q3,2021,summer,TRUE
6746,Q4,NA,S08000019,NA,All Specialties,d,105323,75758,1144.8152173913045,823.4565217391304,71.92920824511265,2021-12-31,2021 Q4,2021,winter,TRUE
6748,Q1,NA,S08000019,NA,All Specialties,d,103045,73342,1144.9444444444443,814.9111111111112,71.17472948711729,2022-03-31,2022 Q1,2022,winter,TRUE
6750,Q2,NA,S08000019,NA,All Specialties,d,106180,76087,1166.8131868131868,836.1208791208791,71.65850442644566,2022-06-30,2022 Q2,2022,summer,TRUE
6752,Q3,NA,S08000019,NA,All Specialties,d,106122,77214,1153.5,839.2826086956521,72.75965398315147,2022-09-30,2022 Q3,2022,summer,TRUE
6754,Q4,p,S08000019,NA,All Specialties,d,109391,79270,1189.0326086956522,861.6304347826087,72.46482800230366,2022-12-31,2022 Q4,2022,winter,TRUE
6756,Q2,NA,S08000019,NA,Anaesthetics,NA,14,14,0.15384615384615383,0.15384615384615383,100,2019-06-30,2019 Q2,2019,summer,FALSE
6758,Q3,NA,S08000019,NA,Anaesthetics,NA,29,29,0.31521739130434784,0.31521739130434784,100,2019-09-30,2019 Q3,2019,summer,FALSE
6760,Q4,NA,S08000019,NA,Anaesthetics,NA,4,4,0.04347826086956521,0.04347826086956521,100,2019-12-31,2019 Q4,2019,winter,FALSE
6762,Q1,NA,S08000019,NA,Anaesthetics,NA,18,18,0.1978021978021978,0.1978021978021978,100,2020-03-31,2020 Q1,2020,winter,TRUE
6764,Q2,NA,S08000019,NA,Anaesthetics,NA,2,2,0.02197802197802198,0.02197802197802198,100,2020-06-30,2020 Q2,2020,summer,TRUE
6766,Q3,NA,S08000019,NA,Anaesthetics,NA,10,10,0.10869565217391304,0.10869565217391304,100,2020-09-30,2020 Q3,2020,summer,TRUE
6768,Q1,NA,S08000019,NA,Anaesthetics,NA,9,9,0.1,0.1,100,2021-03-31,2021 Q1,2021,winter,TRUE
6770,Q2,NA,S08000019,NA,Anaesthetics,NA,1,1,0.01098901098901099,0.01098901098901099,100,2021-06-30,2021 Q2,2021,summer,TRUE
6772,Q3,NA,S08000019,NA,Anaesthetics,NA,24,24,0.2608695652173913,0.2608695652173913,100,2021-09-30,2021 Q3,2021,summer,TRUE
6774,Q4,NA,S08000019,NA,Anaesthetics,NA,12,12,0.13043478260869565,0.13043478260869565,100,2021-12-31,2021 Q4,2021,winter,TRUE
6776,Q1,NA,S08000019,NA,Anaesthetics,NA,7,7,0.07777777777777778,0.07777777777777778,100,2022-03-31,2022 Q1,2022,winter,TRUE
6778,Q2,NA,S08000019,NA,Anaesthetics,NA,15,15,0.16483516483516483,0.16483516483516483,100,2022-06-30,2022 Q2,2022,summer,TRUE
6780,Q3,NA,S08000019,NA,Anaesthetics,NA,29,29,0.31521739130434784,0.31521739130434784,100,2022-09-30,2022 Q3,2022,summer,TRUE
6782,Q4,p,S08000019,NA,Anaesthetics,NA,19,19,0.2065217391304348,0.2065217391304348,100,2022-12-31,2022 Q4,2022,winter,TRUE
6786,Q1,NA,S08000019,NA,Cardiology,NA,1621,1103,18.011111111111113,12.255555555555556,68.04441702652684,2018-03-31,2018 Q1,2018,winter,FALSE
6788,Q2,NA,S08000019,NA,Cardiology,NA,1637,970,17.98901098901099,10.65934065934066,59.254734270006104,2018-06-30,2018 Q2,2018,summer,FALSE
6790,Q3,NA,S08000019,NA,Cardiology,NA,1672,983,18.17391304347826,10.684782608695652,58.79186602870813,2018-09-30,2018 Q3,2018,summer,FALSE
6792,Q4,NA,S08000019,NA,Cardiology,NA,1510,1173,16.41304347826087,12.75,77.68211920529801,2018-12-31,2018 Q4,2018,winter,FALSE
6794,Q1,NA,S08000019,NA,Cardiology,NA,1176,1073,13.066666666666666,11.922222222222222,91.24149659863946,2019-03-31,2019 Q1,2019,winter,FALSE
6796,Q2,NA,S08000019,NA,Cardiology,NA,1447,1126,15.9010989010989,12.373626373626374,77.81617138908086,2019-06-30,2019 Q2,2019,summer,FALSE
6798,Q3,NA,S08000019,NA,Cardiology,NA,1277,1028,13.880434782608695,11.173913043478262,80.50117462803446,2019-09-30,2019 Q3,2019,summer,FALSE
6800,Q4,NA,S08000019,NA,Cardiology,NA,1319,1169,14.33695652173913,12.706521739130435,88.62774829416225,2019-12-31,2019 Q4,2019,winter,FALSE
6802,Q1,NA,S08000019,NA,Cardiology,NA,1313,1106,14.428571428571429,12.153846153846152,84.23457730388422,2020-03-31,2020 Q1,2020,winter,TRUE
6804,Q2,NA,S08000019,NA,Cardiology,NA,1335,845,14.67032967032967,9.285714285714286,63.295880149812746,2020-06-30,2020 Q2,2020,summer,TRUE
6806,Q3,NA,S08000019,NA,Cardiology,NA,1267,1016,13.771739130434783,11.043478260869565,80.18942383583266,2020-09-30,2020 Q3,2020,summer,TRUE
6808,Q4,NA,S08000019,NA,Cardiology,NA,1271,1058,13.815217391304348,11.5,83.24154209284028,2020-12-31,2020 Q4,2020,winter,TRUE
6810,Q1,NA,S08000019,NA,Cardiology,NA,1263,956,14.033333333333331,10.622222222222222,75.69279493269991,2021-03-31,2021 Q1,2021,winter,TRUE
6812,Q2,NA,S08000019,NA,Cardiology,NA,1295,1092,14.23076923076923,12,84.32432432432432,2021-06-30,2021 Q2,2021,summer,TRUE
6814,Q3,NA,S08000019,NA,Cardiology,NA,1274,1072,13.847826086956522,11.652173913043478,84.14442700156987,2021-09-30,2021 Q3,2021,summer,TRUE
6816,Q4,NA,S08000019,NA,Cardiology,NA,1382,1199,15.021739130434783,13.032608695652174,86.75832127351664,2021-12-31,2021 Q4,2021,winter,TRUE
