"","month","country","hbt","treatment_location","department_type","number_of_attendances_all","number_within4hours_all","number_over4hours_all","percentage_within4hours_all","number_of_attendances_episode","number_within4hours_episode","number_over4hours_episode","percentage_within4hours_episode","percentage_within4hours_episode_qf","number_over8hours_episode","percentage_over8hours_episode","number_over12hours_episode","number_over12hours_episode_qf","percentage_over12hours_episode","percentage_over12hours_episode_qf","date","health_board","year_quarter","year","quarter","winter","post_covid","q_percent_within_4_hours","q_percent_over_4_hours","q_percent_above_8_hours","q_percent_above_12_hours","hb_name","hb"
"818",201809,"S92000003","S08000028","W106H","Minor Injury Unit or Other",53,53,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-09-01,"Western Isles","2018 Q3",2018,3,"Non-Winter",FALSE,100,0,NA,NA,"Western Isles","S08000028"
"819",201809,"S92000003","S08000028","W107H","Emergency Department",540,528,12,97.8,540,528,12,97.8,NA,0,0,0,NA,0,NA,2018-09-01,"Western Isles","2018 Q3",2018,3,"Non-Winter",FALSE,97.7777777777778,2.22222222222222,0,0,"Western Isles","S08000028"
"820",201809,"S92000003","S08000028","W108H","Minor Injury Unit or Other",195,194,1,99.5,195,194,1,99.5,NA,0,0,0,NA,0,NA,2018-09-01,"Western Isles","2018 Q3",2018,3,"Non-Winter",FALSE,99.4871794871795,0.512820512820513,0,0,"Western Isles","S08000028"
"821",201810,"S92000003","S08000015","A101H","Minor Injury Unit or Other",231,227,4,98.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Ayrshire and Arran","2018 Q4",2018,4,"Winter",FALSE,98.2683982683983,1.73160173160173,NA,NA,"Ayrshire and Arran","S08000015"
"822",201810,"S92000003","S08000015","A110H","Minor Injury Unit or Other",51,48,3,94.1,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Ayrshire and Arran","2018 Q4",2018,4,"Winter",FALSE,94.1176470588235,5.88235294117647,NA,NA,"Ayrshire and Arran","S08000015"
"823",201810,"S92000003","S08000015","A111H","Emergency Department",6216,5899,317,94.9,6216,5899,317,94.9,NA,63,1,7,NA,0.1,NA,2018-10-01,"Ayrshire and Arran","2018 Q4",2018,4,"Winter",FALSE,94.9002574002574,5.0997425997426,1.01351351351351,0.112612612612613,"Ayrshire and Arran","S08000015"
"824",201810,"S92000003","S08000015","A210H","Emergency Department",3166,2881,285,91,3166,2881,285,91,NA,52,1.6,6,NA,0.2,NA,2018-10-01,"Ayrshire and Arran","2018 Q4",2018,4,"Winter",FALSE,90.9981048641819,9.00189513581807,1.6424510423247,0.189513581806696,"Ayrshire and Arran","S08000015"
"825",201810,"S92000003","S08000015","A216H","Minor Injury Unit or Other",80,80,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Ayrshire and Arran","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"826",201810,"S92000003","S08000016","B103H","Minor Injury Unit or Other",14,14,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Borders","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"827",201810,"S92000003","S08000016","B105H","Minor Injury Unit or Other",73,73,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Borders","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"828",201810,"S92000003","S08000016","B114H","Minor Injury Unit or Other",9,9,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Borders","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"829",201810,"S92000003","S08000016","B118H","Minor Injury Unit or Other",39,39,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Borders","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"830",201810,"S92000003","S08000016","B120H","Emergency Department",2726,2573,153,94.4,2726,2573,153,94.4,NA,7,0.3,2,NA,0.1,NA,2018-10-01,"Borders","2018 Q4",2018,4,"Winter",FALSE,94.3873807776963,5.61261922230374,0.256786500366838,0.0733675715333822,"Borders","S08000016"
"831",201810,"S92000003","S08000017","Y101H","Minor Injury Unit or Other",14,14,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"832",201810,"S92000003","S08000017","Y106H","Minor Injury Unit or Other",37,37,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"833",201810,"S92000003","S08000017","Y109H","Minor Injury Unit or Other",1,1,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"834",201810,"S92000003","S08000017","Y110H","Minor Injury Unit or Other",6,6,0,100,6,6,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Dumfries and Galloway","S08000017"
"835",201810,"S92000003","S08000017","Y144H","Emergency Department",1078,993,85,92.1,1078,993,85,92.1,NA,9,0.8,1,NA,0.1,NA,2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,92.1150278293135,7.88497217068646,0.834879406307978,0.0927643784786642,"Dumfries and Galloway","S08000017"
"836",201810,"S92000003","S08000017","Y146H","Emergency Department",2725,2608,117,95.7,2725,2608,117,95.7,NA,4,0.1,0,NA,0,NA,2018-10-01,"Dumfries and Galloway","2018 Q4",2018,4,"Winter",FALSE,95.7064220183486,4.29357798165138,0.146788990825688,0,"Dumfries and Galloway","S08000017"
"837",201810,"S92000003","S08000029","F704H","Emergency Department",5479,5167,312,94.3,5479,5167,312,94.3,NA,9,0.2,0,NA,0,NA,2018-10-01,"Fife","2018 Q4",2018,4,"Winter",FALSE,94.305530206242,5.69446979375799,0.164263551743019,0,"Fife","S08000029"
"838",201810,"S92000003","S08000029","F708H","Minor Injury Unit or Other",156,156,0,100,156,156,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Fife","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Fife","S08000029"
"839",201810,"S92000003","S08000029","F709H","Minor Injury Unit or Other",313,313,0,100,313,313,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Fife","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Fife","S08000029"
"840",201810,"S92000003","S08000029","F805H","Minor Injury Unit or Other",1603,1596,7,99.6,1603,1596,7,99.6,NA,0,0,0,NA,0,NA,2018-10-01,"Fife","2018 Q4",2018,4,"Winter",FALSE,99.5633187772926,0.436681222707424,0,0,"Fife","S08000029"
"841",201810,"S92000003","S08000019","V201H","Minor Injury Unit or Other",1692,1672,20,98.8,1692,1672,20,98.8,NA,0,0,0,NA,0,NA,2018-10-01,"Forth Valley","2018 Q4",2018,4,"Winter",FALSE,98.8179669030733,1.18203309692671,0,0,"Forth Valley","S08000019"
"842",201810,"S92000003","S08000019","V217H","Emergency Department",5370,4197,1173,78.2,5370,4197,1173,78.2,NA,127,2.4,36,NA,0.7,NA,2018-10-01,"Forth Valley","2018 Q4",2018,4,"Winter",FALSE,78.1564245810056,21.8435754189944,2.36499068901304,0.670391061452514,"Forth Valley","S08000019"
"843",201810,"S92000003","S08000020","N101H","Emergency Department",5076,4683,393,92.3,5076,4683,393,92.3,NA,7,0.1,0,NA,0,NA,2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,92.25768321513,7.74231678486998,0.137903861308117,0,"Grampian","S08000020"
"844",201810,"S92000003","S08000020","N121H","Emergency Department",1163,1153,10,99.1,1163,1153,10,99.1,NA,0,0,0,NA,0,NA,2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,99.140154772141,0.859845227858985,0,0,"Grampian","S08000020"
"845",201810,"S92000003","S08000020","N151H","Minor Injury Unit or Other",102,102,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"846",201810,"S92000003","S08000020","N331H","Minor Injury Unit or Other",4,4,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"847",201810,"S92000003","S08000020","N332H","Minor Injury Unit or Other",30,30,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"848",201810,"S92000003","S08000020","N333H","Minor Injury Unit or Other",1186,1184,2,99.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,99.8313659359191,0.168634064080944,NA,NA,"Grampian","S08000020"
"849",201810,"S92000003","S08000020","N334H","Minor Injury Unit or Other",544,541,3,99.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,99.4485294117647,0.551470588235294,NA,NA,"Grampian","S08000020"
"850",201810,"S92000003","S08000020","N335H","Minor Injury Unit or Other",263,261,2,99.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,99.2395437262358,0.760456273764259,NA,NA,"Grampian","S08000020"
"851",201810,"S92000003","S08000020","N336H","Minor Injury Unit or Other",129,129,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"852",201810,"S92000003","S08000020","N337H","Minor Injury Unit or Other",277,272,5,98.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,98.1949458483755,1.80505415162455,NA,NA,"Grampian","S08000020"
"853",201810,"S92000003","S08000020","N411H","Emergency Department",1850,1757,93,95,1850,1757,93,95,NA,4,0.2,1,NA,0.1,NA,2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,94.972972972973,5.02702702702703,0.216216216216216,0.0540540540540541,"Grampian","S08000020"
"854",201810,"S92000003","S08000020","N431H","Minor Injury Unit or Other",47,47,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"855",201810,"S92000003","S08000020","N432H","Minor Injury Unit or Other",25,25,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"856",201810,"S92000003","S08000020","N433H","Minor Injury Unit or Other",98,98,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"857",201810,"S92000003","S08000020","N451H","Minor Injury Unit or Other",20,20,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"858",201810,"S92000003","S08000020","N494H","Minor Injury Unit or Other",72,72,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"859",201810,"S92000003","S08000020","N683C","Minor Injury Unit or Other",43,43,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Grampian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"860",201810,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1463,1439,24,98.4,1463,1439,24,98.4,NA,1,0.1,0,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,98.3595352016405,1.64046479835954,0.0683526999316473,0,"Greater Glasgow and Clyde","S08000031"
"861",201810,"S92000003","S08000031","C313H","Emergency Department",2792,2506,286,89.8,2792,2506,286,89.8,NA,16,0.6,0,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,89.756446991404,10.243553008596,0.573065902578797,0,"Greater Glasgow and Clyde","S08000031"
"862",201810,"S92000003","S08000031","C418H","Emergency Department",5610,4851,759,86.5,5610,4851,759,86.5,NA,126,2.2,1,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,86.4705882352941,13.5294117647059,2.24598930481283,0.017825311942959,"Greater Glasgow and Clyde","S08000031"
"863",201810,"S92000003","S08000031","G107H","Emergency Department",8120,7295,825,89.8,8120,7295,825,89.8,NA,20,0.2,1,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,89.8399014778325,10.1600985221675,0.246305418719212,0.0123152709359606,"Greater Glasgow and Clyde","S08000031"
"864",201810,"S92000003","S08000031","G207H","Minor Injury Unit or Other",1798,1798,0,100,1798,1798,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"865",201810,"S92000003","S08000031","G306H","Minor Injury Unit or Other",2924,2924,0,100,2924,2924,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"866",201810,"S92000003","S08000031","G405H","Emergency Department",8714,7449,1265,85.5,8714,7449,1265,85.5,NA,55,0.6,1,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,85.4831305944457,14.5168694055543,0.631168235024099,0.0114757860913473,"Greater Glasgow and Clyde","S08000031"
"867",201810,"S92000003","S08000031","G513H","Emergency Department",5409,5275,134,97.5,5409,5275,134,97.5,NA,1,0,0,NA,0,NA,2018-10-01,"Greater Glasgow and Clyde","2018 Q4",2018,4,"Winter",FALSE,97.5226474394528,2.47735256054724,0.0184877056757256,0,"Greater Glasgow and Clyde","S08000031"
"868",201810,"S92000003","S08000022","C106H","Minor Injury Unit or Other",703,700,3,99.6,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,99.5732574679943,0.42674253200569,NA,NA,"Highland","S08000022"
"869",201810,"S92000003","S08000022","C108H","Minor Injury Unit or Other",84,84,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"870",201810,"S92000003","S08000022","C113H","Minor Injury Unit or Other",305,298,7,97.7,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,97.7049180327869,2.29508196721311,NA,NA,"Highland","S08000022"
"871",201810,"S92000003","S08000022","C121H","Emergency Department",602,584,18,97,602,584,18,97,NA,1,0.2,1,NA,0.2,NA,2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,97.0099667774086,2.99003322259136,0.166112956810631,0.166112956810631,"Highland","S08000022"
"872",201810,"S92000003","S08000022","C122H","Minor Injury Unit or Other",444,437,7,98.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,98.4234234234234,1.57657657657658,NA,NA,"Highland","S08000022"
"873",201810,"S92000003","S08000022","H101H","Minor Injury Unit or Other",148,148,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"874",201810,"S92000003","S08000022","H103H","Emergency Department",680,658,22,96.8,680,658,22,96.8,NA,1,0.1,0,NA,0,NA,2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,96.7647058823529,3.23529411764706,0.147058823529412,0,"Highland","S08000022"
"875",201810,"S92000003","S08000022","H106H","Minor Injury Unit or Other",36,36,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"876",201810,"S92000003","S08000022","H202H","Emergency Department",2842,2679,163,94.3,2842,2679,163,94.3,NA,4,0.1,0,NA,0,NA,2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,94.2646023926812,5.73539760731879,0.140745953553835,0,"Highland","S08000022"
"877",201810,"S92000003","S08000022","H208H","Minor Injury Unit or Other",401,401,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"878",201810,"S92000003","S08000022","H210H","Minor Injury Unit or Other",50,50,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"879",201810,"S92000003","S08000022","H212H","Emergency Department",750,729,21,97.2,750,729,21,97.2,NA,2,0.3,0,NA,0,NA,2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,97.2,2.8,0.266666666666667,0,"Highland","S08000022"
"880",201810,"S92000003","S08000022","H214H","Minor Injury Unit or Other",356,356,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"881",201810,"S92000003","S08000022","H215H","Minor Injury Unit or Other",169,169,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"882",201810,"S92000003","S08000022","H217H","Minor Injury Unit or Other",38,38,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"883",201810,"S92000003","S08000022","H219H","Minor Injury Unit or Other",156,156,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"884",201810,"S92000003","S08000022","H224H","Minor Injury Unit or Other",316,311,5,98.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,98.4177215189873,1.58227848101266,NA,NA,"Highland","S08000022"
"885",201810,"S92000003","S08000022","H227B","Minor Injury Unit or Other",130,130,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"886",201810,"S92000003","S08000022","H227H","Minor Injury Unit or Other",76,74,2,97.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Highland","2018 Q4",2018,4,"Winter",FALSE,97.3684210526316,2.63157894736842,NA,NA,"Highland","S08000022"
"887",201810,"S92000003","S08000032","L106H","Emergency Department",5872,5586,286,95.1,5872,5586,286,95.1,NA,18,0.3,2,NA,0,NA,2018-10-01,"Lanarkshire","2018 Q4",2018,4,"Winter",FALSE,95.1294277929155,4.87057220708447,0.306539509536785,0.0340599455040872,"Lanarkshire","S08000032"
"888",201810,"S92000003","S08000032","L206H","Minor Injury Unit or Other",54,54,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Lanarkshire","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Lanarkshire","S08000032"
"889",201810,"S92000003","S08000032","L207H","Minor Injury Unit or Other",45,45,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Lanarkshire","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Lanarkshire","S08000032"
"890",201810,"S92000003","S08000032","L302H","Emergency Department",5392,4794,598,88.9,5392,4794,598,88.9,NA,112,2.1,34,NA,0.6,NA,2018-10-01,"Lanarkshire","2018 Q4",2018,4,"Winter",FALSE,88.9094955489614,11.0905044510386,2.07715133531157,0.630563798219585,"Lanarkshire","S08000032"
"891",201810,"S92000003","S08000032","L308H","Emergency Department",5991,5326,665,88.9,5991,5326,665,88.9,NA,40,0.7,7,NA,0.1,NA,2018-10-01,"Lanarkshire","2018 Q4",2018,4,"Winter",FALSE,88.9000166917042,11.0999833082958,0.667668168920047,0.116841929561008,"Lanarkshire","S08000032"
"892",201810,"S92000003","S08000024","S108H","Minor Injury Unit or Other",181,181,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Lothian","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Lothian","S08000024"
"893",201810,"S92000003","S08000024","S116H","Minor Injury Unit or Other",4066,3745,321,92.1,4066,3745,321,92.1,NA,43,1.1,18,NA,0.4,NA,2018-10-01,"Lothian","2018 Q4",2018,4,"Winter",FALSE,92.1052631578947,7.89473684210526,1.05755041810133,0.44269552385637,"Lothian","S08000024"
"894",201810,"S92000003","S08000024","S308H","Emergency Department",4791,4211,580,87.9,4791,4211,580,87.9,NA,64,1.3,8,NA,0.2,NA,2018-10-01,"Lothian","2018 Q4",2018,4,"Winter",FALSE,87.8939678563974,12.1060321436026,1.33583802963891,0.166979753704863,"Lothian","S08000024"
"895",201810,"S92000003","S08000024","S314H","Emergency Department",10190,8761,1429,86,10190,8761,1429,86,NA,173,1.7,33,NA,0.3,NA,2018-10-01,"Lothian","2018 Q4",2018,4,"Winter",FALSE,85.9764474975466,14.0235525024534,1.69774288518155,0.323846908734053,"Lothian","S08000024"
"896",201810,"S92000003","S08000024","S319H","Emergency Department",4024,3858,166,95.9,4024,3858,166,95.9,NA,8,0.2,0,NA,0,NA,2018-10-01,"Lothian","2018 Q4",2018,4,"Winter",FALSE,95.8747514910537,4.12524850894632,0.198807157057654,0,"Lothian","S08000024"
"897",201810,"S92000003","S08000025","R103H","Emergency Department",493,470,23,95.3,493,470,23,95.3,NA,0,0,0,NA,0,NA,2018-10-01,"Orkney","2018 Q4",2018,4,"Winter",FALSE,95.3346855983773,4.66531440162272,0,0,"Orkney","S08000025"
"898",201810,"S92000003","S08000026","Z102H","Emergency Department",653,626,27,95.9,653,626,27,95.9,NA,1,0.2,0,NA,0,NA,2018-10-01,"Shetland","2018 Q4",2018,4,"Winter",FALSE,95.8652373660031,4.13476263399694,0.153139356814701,0,"Shetland","S08000026"
"899",201810,"S92000003","S08000030","T101H","Emergency Department",4041,3954,87,97.8,4041,3954,87,97.8,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,97.8470675575353,2.15293244246474,0,0,"Tayside","S08000030"
"900",201810,"S92000003","S08000030","T202H","Emergency Department",2030,1999,31,98.5,2030,1999,31,98.5,NA,1,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,98.4729064039409,1.52709359605911,0.0492610837438424,0,"Tayside","S08000030"
"901",201810,"S92000003","S08000030","T205H","Minor Injury Unit or Other",40,40,0,100,40,40,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"902",201810,"S92000003","S08000030","T209H","Minor Injury Unit or Other",252,252,0,100,252,252,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"903",201810,"S92000003","S08000030","T304H","Minor Injury Unit or Other",1192,1192,0,100,1192,1192,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"904",201810,"S92000003","S08000030","T305H","Minor Injury Unit or Other",99,99,0,100,99,99,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"905",201810,"S92000003","S08000030","T316H","Minor Injury Unit or Other",60,60,0,100,60,60,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"906",201810,"S92000003","S08000030","T319H","Minor Injury Unit or Other",526,526,0,100,526,526,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"907",201810,"S92000003","S08000030","T320H","Minor Injury Unit or Other",68,68,0,100,68,68,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"908",201810,"S92000003","S08000030","T357C","Minor Injury Unit or Other",256,256,0,100,256,256,0,100,NA,0,0,0,NA,0,NA,2018-10-01,"Tayside","2018 Q4",2018,4,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"909",201810,"S92000003","S08000028","W106H","Minor Injury Unit or Other",62,62,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-10-01,"Western Isles","2018 Q4",2018,4,"Winter",FALSE,100,0,NA,NA,"Western Isles","S08000028"
"910",201810,"S92000003","S08000028","W107H","Emergency Department",514,509,5,99,514,509,5,99,NA,0,0,0,NA,0,NA,2018-10-01,"Western Isles","2018 Q4",2018,4,"Winter",FALSE,99.0272373540856,0.972762645914397,0,0,"Western Isles","S08000028"
