_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
6413,2020Q3,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17951,"",10480,"",195.1195652173913,"",113.91304347826087,"",58.38114868252465,""
6414,2020Q3,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1094,"",69,"",11.891304347826088,"",0.75,"",6.307129798903108,""
6415,2020Q3,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,19062,"",10566,"",207.19565217391303,"",114.84782608695652,"",55.4296506137866,""
6416,2020Q4,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17858,"",10323,"",194.1086956521739,"",112.20652173913044,"",57.80602531078508,""
6417,2020Q4,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1087,"",118,"",11.815217391304348,"",1.2826086956521738,"",10.855565777368904,""
6418,2020Q4,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18951,"",10447,"",205.9891304347826,"",113.55434782608695,"",55.126378555221365,""
6419,2021Q1,"",S08000029,"",F704H,"","","",Surgery Grouping,d,16633,"",10110,"",184.8111111111111,"",112.33333333333331,"",60.78278121806048,""
6420,2021Q1,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1077,"",166,"",11.966666666666669,"",1.8444444444444448,"",15.41318477251625,""
6421,2021Q1,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,17729,"",10295,"",196.98888888888888,"",114.38888888888889,"",58.068700998364264,""
6422,2021Q2,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17680,"",11104,"",194.28571428571428,"",122.02197802197804,"",62.805429864253405,""
6423,2021Q2,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1085,"",127,"",11.923076923076923,"",1.3956043956043955,"",11.705069124423964,""
6424,2021Q2,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18808,"",11274,"",206.6813186813187,"",123.89010989010988,"",59.94257762654189,""
6425,2021Q3,"",S08000029,"",F704H,"","","",Surgery Grouping,d,18248,"",11747,"",198.34782608695653,"",127.68478260869566,"",64.37417799210873,""
6426,2021Q3,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1166,"",174,"",12.673913043478262,"",1.891304347826087,"",14.922813036020582,""
6427,2021Q3,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,19414,"",11921,"",211.0217391304348,"",129.57608695652175,"",61.404141341300104,""
6428,2021Q4,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17340,"",11016,"",188.4782608695652,"",119.7391304347826,"",63.52941176470588,""
6429,2021Q4,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1111,"",100,"",12.076086956521738,"",1.0869565217391304,"",9.000900090009,""
6430,2021Q4,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18500,"",11165,"",201.08695652173913,"",121.3586956521739,"",60.35135135135135,""
6431,2022Q1,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17056,"",11169,"",189.51111111111112,"",124.1,"",65.484287054409,""
6432,2022Q1,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1136,"",155,"",12.622222222222222,"",1.7222222222222223,"",13.6443661971831,""
6433,2022Q1,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18193,"",11325,"",202.14444444444445,"",125.83333333333331,"",62.24921673171,""
6434,2022Q2,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17426,"",11594,"",191.4945054945055,"",127.4065934065934,"",66.5327671295765,""
6435,2022Q2,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1114,"",126,"",12.24175824175824,"",1.3846153846153846,"",11.310592459605028,""
6436,2022Q2,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18629,"",11809,"",204.71428571428572,"",129.76923076923077,"",63.39041279725159,""
6437,2022Q3,"",S08000029,"",F704H,"","","",Surgery Grouping,d,17562,"",11633,"",190.8913043478261,"",126.44565217391305,"",66.23960824507459,""
6438,2022Q3,"",S08000029,"",F805H,"","","",Surgery Grouping,d,1119,"",133,"",12.16304347826087,"",1.4456521739130437,"",11.885612153708667,""
6439,2022Q3,"",S08000029,"",S08000029,d,"","",Surgery Grouping,d,18839,"",11924,"",204.7717391304348,"",129.6086956521739,"",63.29423005467382,""
6440,2022Q4,p,S08000029,"",F704H,"","","",Surgery Grouping,d,17185,"",11420,"",186.79347826086956,"",124.1304347826087,"",66.45330229851615,""
6441,2022Q4,p,S08000029,"",F805H,"","","",Surgery Grouping,d,1135,"",167,"",12.33695652173913,"",1.815217391304348,"",14.713656387665196,""
6442,2022Q4,p,S08000029,"",S08000029,d,"","",Surgery Grouping,d,18403,"",11670,"",200.0326086956522,"",126.84782608695652,"",63.41357387382491,""
6443,2017Q4,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4547,"",3816,"",49.42391304347826,"",41.47826086956522,"",83.92346602155268,""
6444,2017Q4,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",10,"",10,"",0.10869565217391304,"",0.10869565217391304,"",100,""
6445,2017Q4,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4626,"",3895,"",50.28260869565217,"",42.33695652173913,"",84.1980112408128,""
6446,2018Q1,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4579,"",4003,"",50.87777777777778,"",44.477777777777774,"",87.42083424328455,""
6447,2018Q1,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",18,"",18,"",0.2,"",0.2,"",100,""
6448,2018Q1,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4617,"",4041,"",51.3,"",44.9,"",87.5243664717349,""
6449,2018Q2,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4665,"",4013,"",51.26373626373626,"",44.0989010989011,"",86.02357984994642,""
6450,2018Q2,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",13,"",13,"",0.14285714285714285,"",0.14285714285714285,"",100,""
6451,2018Q2,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4678,"",4026,"",51.40659340659341,"",44.24175824175824,"",86.0624198375374,""
6452,2018Q3,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",5063,"",4071,"",55.03260869565217,"",44.25,"",80.40687339522023,""
6453,2018Q3,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",9,"",9,"",0.09782608695652174,"",0.09782608695652174,"",100,""
6454,2018Q3,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5140,"",4148,"",55.869565217391305,"",45.08695652173913,"",80.70038910505836,""
6455,2018Q4,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4842,"",3844,"",52.630434782608695,"",41.78260869565217,"",79.38868236266006,""
6456,2018Q4,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
6457,2018Q4,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4900,"",3902,"",53.26086956521739,"",42.41304347826087,"",79.63265306122449,""
6458,2019Q1,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4635,"",3567,"",51.5,"",39.63333333333333,"",76.957928802589,""
6459,2019Q1,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",204,"",204,"",2.2666666666666666,"",2.2666666666666666,"",100,""
6460,2019Q1,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4840,"",3772,"",53.77777777777778,"",41.91111111111111,"",77.93388429752066,""
6461,2019Q2,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",5098,"",4086,"",56.02197802197802,"",44.9010989010989,"",80.1490780698313,""
6462,2019Q2,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",35,"",35,"",0.38461538461538464,"",0.38461538461538464,"",100,""
6463,2019Q2,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5189,"",4177,"",57.02197802197802,"",45.9010989010989,"",80.4972056272885,""
6464,2019Q3,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",5022,"",4041,"",54.58695652173913,"",43.92391304347826,"",80.46594982078852,""
6465,2019Q3,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",34,"",34,"",0.3695652173913043,"",0.3695652173913043,"",100,""
6466,2019Q3,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5390,"",4109,"",58.58695652173913,"",44.66304347826087,"",76.23376623376623,""
6467,2019Q4,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4977,"",4024,"",54.09782608695652,"",43.73913043478261,"",80.85191882660237,""
6468,2019Q4,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",25,"",25,"",0.2717391304347826,"",0.2717391304347826,"",100,""
6469,2019Q4,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5447,"",4185,"",59.20652173913044,"",45.48913043478261,"",76.83128327519736,""
6470,2020Q1,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4797,"",3880,"",52.714285714285715,"",42.637362637362635,"",80.88388576193454,""
6471,2020Q1,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",46,"",46,"",0.5054945054945055,"",0.5054945054945055,"",100,""
6472,2020Q1,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4988,"",4071,"",54.81318681318681,"",44.73626373626374,"",81.6158781074579,""
6473,2020Q2,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",5022,"",2876,"",55.18681318681319,"",31.60439560439561,"",57.268020708880925,""
6474,2020Q2,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5171,"",3025,"",56.824175824175825,"",33.24175824175824,"",58.49932314832721,""
6475,2020Q3,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4790,"",3257,"",52.06521739130435,"",35.40217391304348,"",67.99582463465552,""
6476,2020Q3,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",3,"",3,"",0.03260869565217391,"",0.03260869565217391,"",100,""
6477,2020Q3,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4802,"",3269,"",52.19565217391305,"",35.53260869565217,"",68.07580174927112,""
6478,2020Q4,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4587,"",3665,"",49.858695652173914,"",39.83695652173913,"",79.89971659036408,""
6479,2020Q4,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",8,"",8,"",0.08695652173913043,"",0.08695652173913043,"",100,""
6480,2020Q4,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4595,"",3673,"",49.94565217391305,"",39.92391304347826,"",79.93471164309031,""
6481,2021Q1,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4150,"",3277,"",46.111111111111114,"",36.41111111111111,"",78.96385542168674,""
6482,2021Q1,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",68,"",68,"",0.7555555555555555,"",0.7555555555555555,"",100,""
6483,2021Q1,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4223,"",3350,"",46.922222222222224,"",37.22222222222222,"",79.32749230404926,""
6484,2021Q2,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4482,"",3472,"",49.252747252747255,"",38.15384615384615,"",77.46541722445336,""
6485,2021Q2,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",9,"",9,"",0.0989010989010989,"",0.0989010989010989,"",100,""
6486,2021Q2,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4534,"",3524,"",49.824175824175825,"",38.72527472527472,"",77.7238641376268,""
6487,2021Q3,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",5357,"",4387,"",58.22826086956522,"",47.68478260869565,"",81.8928504760127,""
6488,2021Q3,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",54,"",54,"",0.5869565217391305,"",0.5869565217391305,"",100,""
6489,2021Q3,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5411,"",4441,"",58.81521739130435,"",48.27173913043478,"",82.07355387174275,""
6490,2021Q4,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4563,"",3663,"",49.59782608695652,"",39.81521739130435,"",80.27613412228797,""
6491,2021Q4,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",17,"",17,"",0.18478260869565216,"",0.18478260869565216,"",100,""
6492,2021Q4,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4580,"",3680,"",49.78260869565217,"",40,"",80.34934497816593,""
6493,2022Q1,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4747,"",4033,"",52.74444444444445,"",44.81111111111111,"",84.9589214240573,""
6494,2022Q1,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",68,"",68,"",0.7555555555555555,"",0.7555555555555555,"",100,""
6495,2022Q1,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4816,"",4102,"",53.51111111111111,"",45.577777777777776,"",85.17441860465115,""
6496,2022Q2,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4689,"",3963,"",51.527472527472526,"",43.54945054945055,"",84.51695457453616,""
6497,2022Q2,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",35,"",35,"",0.38461538461538464,"",0.38461538461538464,"",100,""
6498,2022Q2,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",4813,"",4087,"",52.89010989010989,"",44.91208791208791,"",84.91585289840017,""
6499,2022Q3,"",S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4884,"",4143,"",53.08695652173913,"",45.03260869565217,"",84.82800982800983,""
6500,2022Q3,"",S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",28,"",28,"",0.30434782608695654,"",0.30434782608695654,"",100,""
6501,2022Q3,"",S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5066,"",4325,"",55.06521739130435,"",47.01086956521739,"",85.37307540465851,""
6502,2022Q4,p,S08000029,"",F704H,"",C8,"",Trauma and Orthopaedic Surgery,"",4906,"",4212,"",53.32608695652174,"",45.78260869565217,"",85.85405625764369,""
6503,2022Q4,p,S08000029,"",F805H,"",C8,"",Trauma and Orthopaedic Surgery,"",48,"",48,"",0.5217391304347826,"",0.5217391304347826,"",100,""
6504,2022Q4,p,S08000029,"",S08000029,d,C8,"",Trauma and Orthopaedic Surgery,"",5037,"",4343,"",54.75,"",47.20652173913044,"",86.2219575143935,""
6505,2017Q4,"",S08000029,"",F704H,"",CB,"",Urology,"",1994,"",1713,"",21.67391304347826,"",18.619565217391305,"",85.90772316950851,""
6506,2017Q4,"",S08000029,"",F805H,"",CB,"",Urology,"",21,"",21,"",0.22826086956521735,"",0.22826086956521735,"",100,""
6507,2017Q4,"",S08000029,"",S08000029,d,CB,"",Urology,"",2040,"",1759,"",22.17391304347826,"",19.119565217391305,"",86.22549019607843,""
6508,2018Q1,"",S08000029,"",F704H,"",CB,"",Urology,"",1540,"",1369,"",17.11111111111111,"",15.21111111111111,"",88.8961038961039,""
6509,2018Q1,"",S08000029,"",F805H,"",CB,"",Urology,"",28,"",28,"",0.3111111111111111,"",0.3111111111111111,"",100,""
6510,2018Q1,"",S08000029,"",S08000029,d,CB,"",Urology,"",1569,"",1398,"",17.433333333333334,"",15.533333333333331,"",89.10133843212236,""
6511,2018Q2,"",S08000029,"",F704H,"",CB,"",Urology,"",1881,"",1508,"",20.67032967032967,"",16.571428571428573,"",80.17012227538544,""
6512,2018Q2,"",S08000029,"",F805H,"",CB,"",Urology,"",29,"",29,"",0.31868131868131866,"",0.31868131868131866,"",100,""
6513,2018Q2,"",S08000029,"",S08000029,d,CB,"",Urology,"",1910,"",1537,"",20.98901098901099,"",16.89010989010989,"",80.47120418848168,""
6514,2018Q3,"",S08000029,"",F704H,"",CB,"",Urology,"",1921,"",1598,"",20.880434782608695,"",17.369565217391305,"",83.18584070796462,""
6515,2018Q3,"",S08000029,"",F805H,"",CB,"",Urology,"",21,"",21,"",0.22826086956521735,"",0.22826086956521735,"",100,""
6516,2018Q3,"",S08000029,"",S08000029,d,CB,"",Urology,"",1942,"",1619,"",21.10869565217391,"",17.597826086956523,"",83.3676622039135,""
6517,2018Q4,"",S08000029,"",F704H,"",CB,"",Urology,"",1696,"",1521,"",18.434782608695652,"",16.532608695652176,"",89.68160377358491,""
6518,2018Q4,"",S08000029,"",F805H,"",CB,"",Urology,"",28,"",28,"",0.30434782608695654,"",0.30434782608695654,"",100,""
6519,2018Q4,"",S08000029,"",S08000029,d,CB,"",Urology,"",1724,"",1549,"",18.73913043478261,"",16.83695652173913,"",89.84918793503479,""
6520,2019Q1,"",S08000029,"",F704H,"",CB,"",Urology,"",1610,"",1480,"",17.88888888888889,"",16.444444444444443,"",91.9254658385093,""
6521,2019Q1,"",S08000029,"",F805H,"",CB,"",Urology,"",44,"",44,"",0.4888888888888889,"",0.4888888888888889,"",100,""
6522,2019Q1,"",S08000029,"",S08000029,d,CB,"",Urology,"",1656,"",1526,"",18.4,"",16.955555555555556,"",92.14975845410628,""
6523,2019Q2,"",S08000029,"",F704H,"",CB,"",Urology,"",1660,"",1519,"",18.24175824175824,"",16.692307692307693,"",91.50602409638554,""
6524,2019Q2,"",S08000029,"",F805H,"",CB,"",Urology,"",38,"",38,"",0.4175824175824176,"",0.4175824175824176,"",100,""
6525,2019Q2,"",S08000029,"",S08000029,d,CB,"",Urology,"",1698,"",1557,"",18.65934065934066,"",17.10989010989011,"",91.69611307420494,""
6526,2019Q3,"",S08000029,"",F704H,"",CB,"",Urology,"",1634,"",1448,"",17.76086956521739,"",15.73913043478261,"",88.61689106487148,""
6527,2019Q3,"",S08000029,"",F805H,"",CB,"",Urology,"",31,"",31,"",0.33695652173913043,"",0.33695652173913043,"",100,""
6528,2019Q3,"",S08000029,"",S08000029,d,CB,"",Urology,"",2008,"",1529,"",21.82608695652174,"",16.619565217391305,"",76.14541832669323,""
6529,2019Q4,"",S08000029,"",F704H,"",CB,"",Urology,"",1644,"",1503,"",17.869565217391305,"",16.33695652173913,"",91.42335766423356,""
6530,2019Q4,"",S08000029,"",F805H,"",CB,"",Urology,"",34,"",34,"",0.3695652173913043,"",0.3695652173913043,"",100,""
6531,2019Q4,"",S08000029,"",S08000029,d,CB,"",Urology,"",1988,"",1537,"",21.60869565217391,"",16.706521739130434,"",77.31388329979877,""
6532,2020Q1,"",S08000029,"",F704H,"",CB,"",Urology,"",1789,"",1322,"",19.65934065934066,"",14.527472527472527,"",73.89603130240357,""
6533,2020Q1,"",S08000029,"",F805H,"",CB,"",Urology,"",24,"",24,"",0.26373626373626374,"",0.26373626373626374,"",100,""
6534,2020Q1,"",S08000029,"",S08000029,d,CB,"",Urology,"",1833,"",1366,"",20.142857142857142,"",15.010989010989013,"",74.52264048008729,""
6535,2020Q2,"",S08000029,"",F704H,"",CB,"",Urology,"",2744,"",947,"",30.153846153846153,"",10.406593406593409,"",34.511661807580175,""
6536,2020Q2,"",S08000029,"",S08000029,d,CB,"",Urology,"",2744,"",947,"",30.153846153846153,"",10.406593406593409,"",34.511661807580175,""
6537,2020Q3,"",S08000029,"",F704H,"",CB,"",Urology,"",3950,"",1553,"",42.93478260869565,"",16.880434782608695,"",39.31645569620253,""
6538,2020Q3,"",S08000029,"",F805H,"",CB,"",Urology,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
6539,2020Q3,"",S08000029,"",S08000029,d,CB,"",Urology,"",3968,"",1571,"",43.130434782608695,"",17.07608695652174,"",39.59173387096774,""
6540,2020Q4,"",S08000029,"",F704H,"",CB,"",Urology,"",3822,"",1240,"",41.54347826086956,"",13.478260869565217,"",32.44374672946101,""
6541,2020Q4,"",S08000029,"",F805H,"",CB,"",Urology,"",35,"",35,"",0.3804347826086957,"",0.3804347826086957,"",100,""
6542,2020Q4,"",S08000029,"",S08000029,d,CB,"",Urology,"",3857,"",1275,"",41.92391304347826,"",13.858695652173912,"",33.05677988073633,""
6543,2021Q1,"",S08000029,"",F704H,"",CB,"",Urology,"",3813,"",1291,"",42.36666666666667,"",14.344444444444443,"",33.857854707579335,""
6544,2021Q1,"",S08000029,"",F805H,"",CB,"",Urology,"",24,"",24,"",0.26666666666666666,"",0.26666666666666666,"",100,""
6545,2021Q1,"",S08000029,"",S08000029,d,CB,"",Urology,"",3837,"",1315,"",42.63333333333333,"",14.61111111111111,"",34.271566327860306,""
6546,2021Q2,"",S08000029,"",F704H,"",CB,"",Urology,"",4174,"",1614,"",45.86813186813187,"",17.736263736263737,"",38.66794441782463,""
6547,2021Q2,"",S08000029,"",F805H,"",CB,"",Urology,"",34,"",34,"",0.3736263736263736,"",0.3736263736263736,"",100,""
6548,2021Q2,"",S08000029,"",S08000029,d,CB,"",Urology,"",4208,"",1648,"",46.24175824175824,"",18.10989010989011,"",39.163498098859314,""
6549,2021Q3,"",S08000029,"",F704H,"",CB,"",Urology,"",4332,"",1422,"",47.08695652173913,"",15.456521739130435,"",32.825484764542935,""
6550,2021Q3,"",S08000029,"",F805H,"",CB,"",Urology,"",25,"",25,"",0.2717391304347826,"",0.2717391304347826,"",100,""
6551,2021Q3,"",S08000029,"",S08000029,d,CB,"",Urology,"",4357,"",1447,"",47.358695652173914,"",15.728260869565217,"",33.21092494835896,""
6552,2021Q4,"",S08000029,"",F704H,"",CB,"",Urology,"",4490,"",1652,"",48.80434782608695,"",17.956521739130434,"",36.792873051224944,""
6553,2021Q4,"",S08000029,"",F805H,"",CB,"",Urology,"",30,"",30,"",0.32608695652173914,"",0.32608695652173914,"",100,""
6554,2021Q4,"",S08000029,"",S08000029,d,CB,"",Urology,"",4520,"",1682,"",49.130434782608695,"",18.282608695652176,"",37.21238938053097,""
6555,2022Q1,"",S08000029,"",F704H,"",CB,"",Urology,"",4056,"",1415,"",45.06666666666667,"",15.72222222222222,"",34.88658777120315,""
6556,2022Q1,"",S08000029,"",F805H,"",CB,"",Urology,"",24,"",24,"",0.26666666666666666,"",0.26666666666666666,"",100,""
6557,2022Q1,"",S08000029,"",S08000029,d,CB,"",Urology,"",4080,"",1439,"",45.333333333333336,"",15.988888888888887,"",35.26960784313725,""
